loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,loan_to_value,region,security_type,status,debt_to_income,term_category
cf,Female,pre,type1,p3,l1,nopc,nob/c,206500,4.375,0.7231,1915.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3660.0,EXP,526,CIB,55-64,to_inst,80.03875969,central,direct,0,49.0,Short-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,346500,3.5,-0.2076,2170.705,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,4860.0,CRIF,534,CIB,35-44,not_inst,55.17515924,south,direct,0,46.0,Long-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,406500,3.375,-0.1032,295.0,not_neg,not_int,not_lpsm,1708000.0,sb,pr,home,1U,30180.0,CRIF,718,EXP,45-54,to_inst,23.79976581,North,direct,0,13.0,Long-term
cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,266500,3.875,0.8789,2581.35,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,8100.0,CIB,511,EXP,35-44,to_inst,99.44029851,south,direct,0,36.0,Long-term
cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,106500,4.75,1.4162,3050.0,not_neg,not_int,not_lpsm,208000.0,sb,ir,home,1U,5880.0,EXP,777,CIB,35-44,to_inst,51.20192308,south,direct,0,39.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,126500,3.5,0.5538,1198.53,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,3420.0,EXP,860,EXP,45-54,not_inst,24.9015748,North,direct,0,36.0,Short-term
cf,Joint,nopre,type1,p2,l1,nopc,nob/c,106500,4.375,1.1279,3275.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,1320.0,CIB,756,EXP,35-44,to_inst,34.57792208,south,direct,0,43.0,Long-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,486500,3.5,-0.0953,0.0,not_neg,not_int,not_lpsm,678000.0,sb,sr,home,1U,19620.0,CRIF,591,EXP,45-54,not_inst,71.75516224,North,direct,0,25.0,Long-term
cf,Joint,pre,type1,p4,l1,nopc,nob/c,456500,3.625,-0.2407,0.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,10380.0,EXP,631,EXP,25-34,not_inst,72.6910828,North,direct,0,23.0,Long-term
cf,Female,nopre,type1,p1,l1,nopc,nob/c,176500,4.25,-0.1007,483.79,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,2640.0,CRIF,603,CIB,45-54,not_inst,93.88297872,North,direct,0,45.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,526500,3.875,0.1182,584.25,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,17160.0,CIB,864,EXP,35-44,not_inst,63.58695652,North,direct,0,31.0,Long-term
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,316500,3.99,0.96485,2269.45,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4320.0,CRIF,549,EXP,55-64,to_inst,86.00543478,south,direct,1,31.0,Long-term
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,206500,3.5,-0.1729,3468.75,not_neg,int_only,not_lpsm,228000.0,sb,pr,home,1U,4560.0,EXP,619,EXP,45-54,to_inst,90.57017544,North,direct,1,43.0,Short-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,356500,3.375,0.1321,8310.0,not_neg,not_int,not_lpsm,398000.0,sb,sr,home,1U,12660.0,CRIF,547,CIB,65-74,to_inst,89.57286432,North,direct,0,20.0,Long-term
cf,Male,nopre,type3,p3,l2,nopc,nob/c,96500,4.75,1.1846,2619.39,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,1680.0,CIB,606,CIB,55-64,to_inst,89.35185185,North,direct,0,49.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,426500,4.75,0.4961,1850.37,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,5400.0,EXP,673,CIB,55-64,not_inst,66.84952978,North,direct,0,44.0,Long-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,426500,4.125,0.2148,0.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,5340.0,CIB,760,EXP,35-44,not_inst,93.12227074,south,direct,0,45.0,Long-term
cf,Joint,nopre,type2,p4,l1,nopc,b/c,226500,3.99,0.96485,0.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,5580.0,CIB,509,EXP,55-64,to_inst,87.79069767,North,direct,1,39.0,Long-term
cf,Female,nopre,type1,p1,l1,nopc,nob/c,646500,3.625,0.117,1523.88,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,13980.0,CRIF,525,CIB,25-34,not_inst,88.80494505,North,direct,0,23.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,206500,2.99,0.2699,6225.63,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,5040.0,EXP,797,EXP,55-64,to_inst,71.70138889,south,direct,0,49.0,Short-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,3.99,0.3599,3953.13,not_neg,not_int,lpsm,358000.0,sb,pr,home,1U,6240.0,CIB,761,CIB,35-44,to_inst,80.02793296,south,direct,1,34.0,Long-term
cf,Male,nopre,type2,p1,l1,nopc,b/c,166500,3.99,1.1925,3394.18,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3960.0,CIB,756,CIB,25-34,to_inst,99.10714286,south,direct,0,41.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,156500,3.99,0.3599,2170.705,not_neg,int_only,not_lpsm,418000.0,sb,pr,home,1U,3120.0,EQUI,733,EXP,65-74,to_inst,0.374401913875598,south,direct,1,39.0,Long-term
cf,Male,nopre,type1,p4,l2,nopc,nob/c,96500,4.25,1.1427,2881.56,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3120.0,CIB,535,CIB,65-74,to_inst,51.32978723,North,direct,0,36.0,Short-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,396500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5820.0,EQUI,746,EXP,65-74,to_inst,0.9485645933014354,south,direct,1,39.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,416500,3.99,0.7262,8482.38,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,11340.0,CIB,556,CIB,55-64,to_inst,95.0913242,North,direct,0,37.0,Long-term
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,256500,3.99,0.3599,1860.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,6660.0,EXP,605,CIB,35-44,to_inst,83.27922078,south,direct,1,19.0,Long-term
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,156500,3.99,0.7936,4385.0,not_neg,int_only,not_lpsm,168000.0,sb,pr,home,1U,3900.0,CIB,619,CIB,45-54,to_inst,93.1547619,south,direct,0,36.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,246500,3.75,0.7929,2785.93,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,7800.0,CIB,679,CIB,45-54,to_inst,72.92899408,south,direct,0,22.0,Medium-term
cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,276500,3.875,0.1623,2439.22,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,4260.0,EXP,703,EXP,65-74,to_inst,96.00694444,south,direct,0,39.0,Long-term
cf,Female,nopre,type2,p3,l1,nopc,b/c,246500,3.75,0.2998,6847.22,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,5820.0,CRIF,663,CIB,35-44,to_inst,82.71812081,North,direct,0,36.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,3.99,0.3599,3953.13,not_neg,int_only,not_lpsm,418000.0,sb,pr,home,1U,7200.0,EQUI,626,EXP,45-54,not_inst,1.7380382775119618,south,direct,1,39.0,Long-term
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,376500,3.75,0.5409,4638.05,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,8280.0,CRIF,789,EXP,35-44,to_inst,85.95890411,south,direct,0,31.0,Long-term
cf,Female,nopre,type2,p1,l1,nopc,b/c,246500,4.25,0.6664,2571.61,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,5340.0,CIB,567,EXP,55-64,not_inst,99.39516129,North,direct,0,36.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,3.875,0.7561,746.77,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4260.0,CIB,523,EXP,25-34,not_inst,67.85714286,central,direct,0,41.0,Medium-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,606500,3.875,0.2641,2170.705,not_neg,not_int,not_lpsm,1788000.0,sb,pr,home,1U,14100.0,CIB,813,EXP,35-44,not_inst,33.92058166,south,direct,0,30.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,236500,4.875,0.6692,0.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,7860.0,CIB,670,EXP,45-54,to_inst,57.96568627,North,direct,0,59.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,246500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3240.0,EXP,898,CIB,35-44,to_inst,82.71812081,south,direct,1,49.0,Short-term
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,116500,4.99,1.4037,967.19,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,3120.0,CRIF,506,EXP,65-74,to_inst,91.015625,south,direct,0,47.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,256500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,180.0,CRIF,710,CIB,55-64,to_inst,78.20121951,North,direct,1,5.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,406500,3.99,0.4603,9330.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,11520.0,CRIF,876,EXP,25-34,to_inst,80.01968504,south,direct,0,17.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,636500,4.125,0.5079,435.18,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,7800.0,CIB,696,CIB,55-64,not_inst,86.24661247,North,direct,0,46.0,Long-term
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,336500,3.5,-0.0838,9075.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,10620.0,CIB,578,EXP,55-64,to_inst,99.55621302,North,direct,0,38.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,3.75,0.932,3000.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,6720.0,CIB,751,CIB,45-54,to_inst,80.03875969,North,direct,0,37.0,Short-term
cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,366500,3.99,0.4786,3617.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,8940.0,CIB,610,EXP,55-64,to_inst,78.31196581,south,direct,0,35.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,3.375,-0.1748,3177.33,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,8820.0,CIB,801,EXP,25-34,not_inst,70.44753086,south,direct,0,30.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,606500,3.69,-0.0209,0.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,11160.0,CIB,802,CIB,35-44,not_inst,69.87327189,south,direct,0,34.0,Long-term
cf,Female,pre,type1,p4,l1,nopc,nob/c,436500,4.25,0.5072,2124.84,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,7080.0,CRIF,859,CIB,45-54,to_inst,58.35561497,North,direct,0,49.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,256500,3.99,0.3599,3953.13,not_neg,int_only,not_lpsm,328000.0,sb,pr,home,1U,3600.0,CIB,538,CIB,35-44,to_inst,78.20121951,south,direct,1,56.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,466500,4.56,0.8182,5890.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,5280.0,EXP,612,EXP,45-54,to_inst,75.48543689,North,direct,0,43.0,Long-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,446500,3.75,0.1358,5000.0,not_neg,int_only,not_lpsm,498000.0,sb,pr,home,1U,7260.0,EXP,585,EXP,65-74,not_inst,89.65863454,south,direct,0,39.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,306500,4.75,0.2135,395.8,neg_amm,not_int,not_lpsm,428000.0,sb,ir,home,1U,7980.0,CIB,576,EXP,55-64,not_inst,71.61214953,south,direct,0,44.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,726500,4.25,0.5487,7265.0,not_neg,not_int,not_lpsm,1068000.0,sb,pr,home,1U,6120.0,CIB,667,CIB,45-54,not_inst,68.02434457,south,direct,0,48.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,106500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,2760.0,EQUI,699,EXP,65-74,to_inst,0.2547846889952153,south,direct,1,39.0,Long-term
ncf,Joint,nopre,type3,p3,l1,nopc,nob/c,716500,3.5,-0.1729,3468.75,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,11760.0,CIB,549,EXP,45-54,not_inst,95.78877005,North,direct,1,52.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,3.625,0.337,7400.46,not_neg,not_int,not_lpsm,1268000.0,sb,pr,home,1U,4800.0,CRIF,608,CIB,65-74,to_inst,17.07413249,south,direct,0,28.0,Long-term
ncf,Male,pre,type1,p1,l1,nopc,nob/c,596500,3.99,0.3599,1860.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,11340.0,EQUI,858,EXP,35-44,not_inst,1.4270334928229664,south,direct,1,39.0,Long-term
cf,Male,nopre,type1,p2,l1,nopc,nob/c,106500,5.5,1.3207,3076.96,neg_amm,not_int,not_lpsm,148000.0,sb,ir,home,1U,11760.0,CRIF,623,CIB,45-54,to_inst,71.95945946,North,direct,0,49.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,226500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,3120.0,CRIF,801,CIB,>74,not_inst,67.01183432,North,direct,1,48.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l2,opc,nob/c,206500,6.24,1.312,3953.13,not_neg,int_only,not_lpsm,1308000.0,sb,pr,home,1U,14640.0,CIB,827,CIB,45-54,to_inst,15.78746177,south,direct,0,37.0,Long-term
cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,96500,3.75,0.6297,2951.02,neg_amm,int_only,not_lpsm,98000.0,sb,pr,home,1U,4560.0,CIB,782,CIB,45-54,to_inst,98.46938776,North,direct,0,32.0,Long-term
cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,156500,3.5,-0.1729,3468.75,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,6780.0,EQUI,854,EXP,55-64,to_inst,0.374401913875598,south,direct,1,39.0,Short-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,686500,4.75,0.3813,6350.3,not_neg,not_int,not_lpsm,1568000.0,sb,pr,home,1U,32640.0,EXP,521,CIB,35-44,to_inst,43.78188776,south,direct,0,32.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,316500,5.625,1.4045,0.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,3480.0,CIB,518,EXP,65-74,to_inst,79.52261307,south,direct,0,48.0,Long-term
cf,Male,nopre,type1,p1,l1,nopc,nob/c,256500,3.75,-0.2459,1340.7,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,2400.0,CIB,755,CIB,35-44,not_inst,83.27922078,central,direct,0,47.0,Long-term
ncf,Female,nopre,type1,p3,l1,nopc,nob/c,276500,3.99,0.4976,5975.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,4080.0,EXP,548,EXP,55-64,to_inst,69.47236181,south,direct,0,42.0,Long-term
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,546500,2.99,-0.7112,3095.2,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,5640.0,CRIF,766,EXP,25-34,to_inst,77.18926554,North,direct,0,39.0,Long-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,216500,3.99,0.3599,1860.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,1680.0,CIB,761,EXP,>74,to_inst,64.05325444,North,direct,1,52.0,Long-term
ncf,Male,nopre,type3,p3,l1,nopc,nob/c,216500,3.875,-0.0825,4590.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,5580.0,CIB,564,CIB,>74,to_inst,83.91472868,central,direct,0,20.0,Long-term
cf,Male,pre,type1,p4,l1,nopc,nob/c,596500,4.125,0.2857,695.5,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,9960.0,CRIF,581,CIB,45-54,not_inst,79.7459893,North,direct,0,43.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,706500,3.75,-0.035,995.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,10920.0,CRIF,790,CIB,25-34,not_inst,73.7473904,south,direct,0,37.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,4.125,0.41,935.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,4800.0,CIB,656,CIB,45-54,not_inst,49.63126844,south,direct,0,49.0,Medium-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,936500,4.99,0.8347,6975.0,not_neg,not_int,not_lpsm,1908000.0,sb,ir,home,2U,124980.0,EXP,894,EXP,45-54,not_inst,49.08280922,North,direct,0,17.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,356500,3.875,-0.4407,0.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,4020.0,CRIF,810,EXP,55-64,not_inst,54.17933131,south,direct,0,46.0,Long-term
cf,Male,nopre,type1,p1,l1,nopc,nob/c,126500,4.375,0.6102,3351.56,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3000.0,CIB,889,CIB,55-64,not_inst,75.29761905,North,direct,0,33.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,446500,3.69,0.0916,0.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,3900.0,CIB,570,CIB,25-34,not_inst,95.40598291,North,direct,0,46.0,Long-term
cf,Female,nopre,type2,p1,l1,nopc,b/c,236500,3.99,0.96485,1401.81,neg_amm,not_int,not_lpsm,238000.0,sb,pr,home,1U,4980.0,CRIF,847,CIB,45-54,to_inst,99.3697479,south,direct,1,51.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,196500,3.99,0.341,750.76,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,10260.0,CRIF,679,EXP,35-44,to_inst,53.39673913,south,direct,0,21.0,Long-term
cf,Male,nopre,type1,p2,l1,nopc,nob/c,316500,3.99,0.1283,0.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,6780.0,CIB,669,CIB,45-54,to_inst,39.66165414,North,direct,0,46.0,Short-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,196500,4.18,0.2543,3153.27,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,3240.0,CRIF,604,CIB,55-64,not_inst,45.91121495,North,direct,0,21.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,116500,4.5,1.165,3678.75,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3420.0,CIB,865,CIB,55-64,to_inst,36.63522013,North,direct,0,33.0,Short-term
cf,Female,pre,type1,p3,l1,nopc,nob/c,126500,4.375,0.8124,3815.87,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,2520.0,CRIF,825,CIB,65-74,to_inst,42.44966443,North,direct,0,23.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,126500,3.99,0.3599,2170.705,neg_amm,not_int,not_lpsm,288000.0,sb,pr,home,1U,2220.0,EXP,877,CIB,45-54,to_inst,43.92361111,south,direct,1,48.0,Short-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,196500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,2820.0,CRIF,767,EXP,65-74,to_inst,90.13761468,south,direct,1,46.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,136500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,2400.0,EQUI,767,EXP,35-44,to_inst,0.326555023923445,south,direct,1,39.0,Long-term
cf,Female,pre,type1,p3,l1,nopc,nob/c,616500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,938000.0,sb,pr,home,1U,7320.0,EXP,784,CIB,35-44,not_inst,65.7249467,North,direct,1,42.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,426500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,6840.0,EQUI,830,EXP,65-74,to_inst,1.020334928229665,North,direct,1,39.0,Long-term
cf,Male,nopre,type2,p1,l1,nopc,b/c,186500,4.5,1.0275,0.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,3900.0,EXP,812,CIB,45-54,not_inst,99.20212766,North,direct,0,21.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,156500,3.125,0.4865,5591.25,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,6960.0,CRIF,891,CIB,45-54,to_inst,63.10483871,south,direct,0,36.0,Short-term
cf,Male,pre,type2,p3,l1,nopc,b/c,96500,3.99,0.96485,2269.45,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,8220.0,CRIF,675,CIB,25-34,to_inst,89.35185185,North,direct,1,18.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,406500,3.99,0.3599,2170.705,not_neg,not_int,lpsm,498000.0,sb,pr,home,1U,7200.0,CIB,571,CIB,45-54,to_inst,81.62650602,North,direct,1,44.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,3.99,0.3599,3953.13,neg_amm,not_int,not_lpsm,978000.0,sb,ir,home,1U,10800.0,CIB,544,EXP,45-54,to_inst,49.74437628,south,direct,1,26.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,406500,3.75,0.3318,7155.0,not_neg,int_only,not_lpsm,758000.0,sb,pr,home,1U,7260.0,CIB,648,CIB,>74,to_inst,53.62796834,North,direct,0,42.0,Long-term
cf,Joint,nopre,type1,p2,l1,nopc,nob/c,106500,5.75,1.4746,1685.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,7380.0,CIB,684,EXP,35-44,to_inst,29.74860335,North,direct,0,21.0,Long-term
cf,Joint,pre,type1,p1,l1,nopc,nob/c,466500,3.99,0.5425,5475.55,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,9180.0,EXP,723,EXP,35-44,to_inst,97.59414226,North,direct,0,33.0,Long-term
cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,286500,3.375,-0.4095,0.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,6600.0,EXP,715,EXP,45-54,to_inst,96.1409396,south,direct,0,39.0,Long-term
cf,Female,nopre,type2,p4,l1,nopc,b/c,296500,3.375,0.391,761.69,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3540.0,CRIF,509,CIB,25-34,not_inst,82.82122905,central,direct,0,49.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,406500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4740.0,EQUI,678,EXP,45-54,to_inst,0.972488038277512,south,direct,1,39.0,Long-term
cf,Female,nopre,type1,p1,l1,nopc,nob/c,86500,3.99,0.3599,1860.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,1260.0,EQUI,798,EXP,65-74,to_inst,0.2069377990430622,North,direct,1,39.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,126500,3.99,0.3599,3953.13,neg_amm,not_int,not_lpsm,158000.0,sb,pr,home,1U,6360.0,EXP,627,CIB,25-34,to_inst,80.06329114,North,direct,1,27.0,Long-term
cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,376500,3.5,0.6924,0.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,7440.0,EXP,863,EXP,35-44,not_inst,97.03608247,North,direct,0,55.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,486500,3.875,-0.323,2350.0,not_neg,not_int,not_lpsm,938000.0,sb,pr,home,1U,7620.0,EXP,739,EXP,45-54,to_inst,51.86567164,south,direct,0,43.0,Short-term
cf,Joint,nopre,type2,p3,l1,nopc,b/c,236500,3.125,0.3083,5783.22,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3060.0,CRIF,792,EXP,>74,to_inst,72.10365854,North,direct,0,42.0,Long-term
ncf,Joint,nopre,type3,p3,l1,nopc,nob/c,796500,3.25,-0.2681,7998.37,not_neg,int_only,not_lpsm,908000.0,sb,pr,home,1U,16200.0,CIB,809,EXP,55-64,not_inst,87.72026432,North,direct,0,36.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,456500,4.875,0.4231,30.5,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,2U,5700.0,EXP,801,EXP,45-54,not_inst,60.22427441,North,direct,0,37.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,266500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,6780.0,CIB,543,EXP,45-54,to_inst,86.52597403,North,direct,1,32.0,Long-term
cf,Female,pre,type1,p1,l1,nopc,nob/c,286500,3.875,0.5651,9516.25,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,7320.0,CIB,556,CIB,35-44,to_inst,96.1409396,North,direct,0,33.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,386500,4.375,0.1907,7908.5,neg_amm,not_int,not_lpsm,1348000.0,sb,pr,home,1U,6660.0,EXP,660,CIB,55-64,to_inst,28.67210682,south,direct,0,45.0,Long-term
cf,Joint,nopre,type2,p3,l1,nopc,b/c,236500,3.25,0.8258,0.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,9300.0,CIB,857,EXP,35-44,not_inst,60.95360825,North,direct,0,23.0,Short-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,4.375,0.1307,4858.53,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,8700.0,EXP,835,EXP,45-54,to_inst,58.83152174,North,direct,0,24.0,Long-term
